filepath,label
data/frames/frame_1764639791_00262.jpg,0
data/frames/frame_1764639791_00263.jpg,0
data/frames/frame_1764639791_00264.jpg,0
data/frames/frame_1764639792_00265.jpg,0
data/frames/frame_1764639792_00266.jpg,0
data/frames/frame_1764639792_00267.jpg,0
data/frames/frame_1764639792_00268.jpg,0
data/frames/frame_1764639792_00269.jpg,0
data/frames/frame_1764639793_00270.jpg,0
data/frames/frame_1764639793_00271.jpg,0
data/frames/frame_1764639793_00272.jpg,0
data/frames/frame_1764639793_00273.jpg,0
data/frames/frame_1764639794_00274.jpg,0
data/frames/frame_1764639794_00275.jpg,0
data/frames/frame_1764639794_00276.jpg,0
data/frames/frame_1764639794_00277.jpg,0
data/frames/frame_1764639794_00278.jpg,0
data/frames/frame_1764639794_00279.jpg,0
data/frames/frame_1764639795_00280.jpg,0
data/frames/frame_1764639795_00281.jpg,0
data/frames/frame_1764639795_00282.jpg,0
data/frames/frame_1764639795_00283.jpg,0
data/frames/frame_1764639795_00284.jpg,0
data/frames/frame_1764639796_00285.jpg,0
data/frames/frame_1764639796_00286.jpg,0
data/frames/frame_1764639796_00287.jpg,0
data/frames/frame_1764639796_00288.jpg,0
data/frames/frame_1764639796_00289.jpg,0
data/frames/frame_1764639797_00290.jpg,0
data/frames/frame_1764639797_00291.jpg,0
data/frames/frame_1764639797_00292.jpg,0
data/frames/frame_1764639797_00293.jpg,0
data/frames/frame_1764639797_00294.jpg,0
data/frames/frame_1764639798_00295.jpg,0
data/frames/frame_1764639798_00296.jpg,0
data/frames/frame_1764639798_00297.jpg,0
data/frames/frame_1764639798_00298.jpg,0
data/frames/frame_1764639798_00299.jpg,0
data/frames/frame_1764639799_00300.jpg,0
data/frames/frame_1764639799_00301.jpg,0
data/frames/frame_1764639799_00302.jpg,0
data/frames/frame_1764639799_00303.jpg,0
data/frames/frame_1764639799_00304.jpg,0
data/frames/frame_1764639800_00305.jpg,0
data/frames/frame_1764639800_00306.jpg,0
data/frames/frame_1764639800_00307.jpg,0
data/frames/frame_1764639800_00308.jpg,0
data/frames/frame_1764639800_00309.jpg,0
data/frames/frame_1764639801_00310.jpg,0
data/frames/frame_1764639801_00311.jpg,0
data/frames/frame_1764639801_00312.jpg,0
data/frames/frame_1764639801_00313.jpg,0
data/frames/frame_1764639801_00314.jpg,0
data/frames/frame_1764639802_00315.jpg,0
data/frames/frame_1764639802_00316.jpg,0
data/frames/frame_1764639802_00317.jpg,0
data/frames/frame_1764639802_00318.jpg,0
data/frames/frame_1764639802_00319.jpg,0
data/frames/frame_1764639803_00320.jpg,0
data/frames/frame_1764639803_00321.jpg,0
data/frames/frame_1764639803_00322.jpg,0
data/frames/frame_1764639803_00323.jpg,0
data/frames/frame_1764639803_00324.jpg,0
data/frames/frame_1764639804_00325.jpg,0
data/frames/frame_1764639804_00326.jpg,0
data/frames/frame_1764639804_00327.jpg,0
data/frames/frame_1764639804_00328.jpg,0
data/frames/frame_1764639804_00329.jpg,0
data/frames/frame_1764639805_00330.jpg,0
data/frames/frame_1764639805_00331.jpg,0
data/frames/frame_1764639805_00332.jpg,0
data/frames/frame_1764639805_00333.jpg,0
data/frames/frame_1764639805_00334.jpg,0
data/frames/frame_1764639806_00335.jpg,0
data/frames/frame_1764639806_00336.jpg,0
data/frames/frame_1764639806_00337.jpg,0
data/frames/frame_1764639806_00338.jpg,0
data/frames/frame_1764639806_00339.jpg,0
data/frames/frame_1764639807_00340.jpg,0
data/frames/frame_1764639807_00341.jpg,0
data/frames/frame_1764639807_00342.jpg,0
data/frames/frame_1764639807_00343.jpg,0
data/frames/frame_1764639807_00344.jpg,0
data/frames/frame_1764639808_00345.jpg,0
data/frames/frame_1764639808_00346.jpg,0
data/frames/frame_1764639808_00347.jpg,0
data/frames/frame_1764639808_00348.jpg,0
data/frames/frame_1764639808_00349.jpg,0
data/frames/frame_1764639809_00350.jpg,0
data/frames/frame_1764639809_00351.jpg,0
data/frames/frame_1764639809_00352.jpg,0
data/frames/frame_1764639809_00353.jpg,0
data/frames/frame_1764639809_00354.jpg,0
data/frames/frame_1764639810_00355.jpg,0
data/frames/frame_1764639810_00356.jpg,0
data/frames/frame_1764639810_00357.jpg,0
data/frames/frame_1764639810_00358.jpg,0
data/frames/frame_1764639810_00359.jpg,0
data/frames/frame_1764639811_00360.jpg,0
data/frames/frame_1764639811_00361.jpg,0
data/frames/frame_1764639811_00362.jpg,0
data/frames/frame_1764639811_00363.jpg,0
data/frames/frame_1764639811_00364.jpg,0
data/frames/frame_1764639812_00365.jpg,0
data/frames/frame_1764639812_00366.jpg,0
data/frames/frame_1764639812_00367.jpg,0
data/frames/frame_1764639812_00368.jpg,0
data/frames/frame_1764639812_00369.jpg,0
data/frames/frame_1764639813_00370.jpg,0
data/frames/frame_1764639813_00371.jpg,0
data/frames/frame_1764639813_00372.jpg,0
data/frames/frame_1764639813_00373.jpg,0
data/frames/frame_1764639813_00374.jpg,0
data/frames/frame_1764639814_00375.jpg,0
data/frames/frame_1764639814_00376.jpg,0
data/frames/frame_1764639814_00377.jpg,0
data/frames/frame_1764639814_00378.jpg,0
data/frames/frame_1764639814_00379.jpg,0
data/frames/frame_1764639815_00380.jpg,0
data/frames/frame_1764639815_00381.jpg,0
data/frames/frame_1764639815_00382.jpg,0
data/frames/frame_1764639815_00383.jpg,0
data/frames/frame_1764639815_00384.jpg,0
data/frames/frame_1764639816_00385.jpg,0
data/frames/frame_1764639816_00386.jpg,0
data/frames/frame_1764639816_00387.jpg,0
data/frames/frame_1764639816_00388.jpg,0
data/frames/frame_1764639816_00389.jpg,0
data/frames/frame_1764639817_00390.jpg,0
data/frames/frame_1764639817_00391.jpg,0
data/frames/frame_1764639817_00392.jpg,0
data/frames/frame_1764639817_00393.jpg,0
data/frames/frame_1764639817_00394.jpg,0
data/frames/frame_1764639818_00395.jpg,0
data/frames/frame_1764639818_00396.jpg,0
data/frames/frame_1764639818_00397.jpg,0
data/frames/frame_1764639818_00398.jpg,0
data/frames/frame_1764639818_00399.jpg,0
data/frames/frame_1764639819_00400.jpg,0
data/frames/frame_1764639819_00401.jpg,0
data/frames/frame_1764639819_00402.jpg,0
data/frames/frame_1764639819_00403.jpg,0
data/frames/frame_1764639819_00404.jpg,0
data/frames/frame_1764639820_00405.jpg,0
data/frames/frame_1764639820_00406.jpg,0
data/frames/frame_1764639820_00407.jpg,0
data/frames/frame_1764639820_00408.jpg,1
data/frames/frame_1764639820_00409.jpg,1
data/frames/frame_1764639821_00410.jpg,1
data/frames/frame_1764639821_00411.jpg,1
data/frames/frame_1764639821_00412.jpg,1
data/frames/frame_1764639821_00413.jpg,1
data/frames/frame_1764639821_00414.jpg,1
data/frames/frame_1764639822_00415.jpg,1
data/frames/frame_1764639822_00416.jpg,1
data/frames/frame_1764639822_00417.jpg,1
data/frames/frame_1764639822_00418.jpg,1
data/frames/frame_1764639822_00419.jpg,1
data/frames/frame_1764639823_00420.jpg,1
data/frames/frame_1764639823_00421.jpg,1
data/frames/frame_1764639823_00422.jpg,1
data/frames/frame_1764639823_00423.jpg,1
data/frames/frame_1764639823_00424.jpg,1
data/frames/frame_1764639824_00425.jpg,0
data/frames/frame_1764639824_00426.jpg,0
data/frames/frame_1764639824_00427.jpg,0
data/frames/frame_1764639824_00428.jpg,0
data/frames/frame_1764639824_00429.jpg,0
data/frames/frame_1764639825_00430.jpg,0
data/frames/frame_1764639825_00431.jpg,0
data/frames/frame_1764639825_00432.jpg,1
data/frames/frame_1764639825_00433.jpg,1
data/frames/frame_1764639825_00434.jpg,1
data/frames/frame_1764639826_00435.jpg,1
data/frames/frame_1764639826_00436.jpg,1
data/frames/frame_1764639826_00437.jpg,1
data/frames/frame_1764639826_00438.jpg,1
data/frames/frame_1764639826_00439.jpg,1
data/frames/frame_1764639826_00440.jpg,1
data/frames/frame_1764639827_00441.jpg,1
data/frames/frame_1764639827_00442.jpg,0
data/frames/frame_1764639827_00443.jpg,0
data/frames/frame_1764639827_00444.jpg,0
data/frames/frame_1764639827_00445.jpg,0
data/frames/frame_1764639828_00446.jpg,0
data/frames/frame_1764639828_00447.jpg,0
data/frames/frame_1764639828_00448.jpg,0
data/frames/frame_1764639828_00449.jpg,0
data/frames/frame_1764639828_00450.jpg,0
data/frames/frame_1764639829_00451.jpg,0
data/frames/frame_1764639829_00452.jpg,1
data/frames/frame_1764639829_00453.jpg,1
data/frames/frame_1764639829_00454.jpg,1
data/frames/frame_1764639829_00455.jpg,1
data/frames/frame_1764639830_00456.jpg,1
data/frames/frame_1764639830_00457.jpg,0
data/frames/frame_1764639830_00458.jpg,0
data/frames/frame_1764639830_00459.jpg,0
data/frames/frame_1764639830_00460.jpg,0
data/frames/frame_1764639831_00461.jpg,0
data/frames/frame_1764639831_00462.jpg,0
data/frames/frame_1764639831_00463.jpg,0
data/frames/frame_1764639831_00464.jpg,0
data/frames/frame_1764639831_00465.jpg,0
data/frames/frame_1764639832_00466.jpg,0
data/frames/frame_1764639832_00467.jpg,0
data/frames/frame_1764639832_00468.jpg,0
data/frames/frame_1764639832_00469.jpg,0
data/frames/frame_1764639832_00470.jpg,0
data/frames/frame_1764639833_00471.jpg,0
data/frames/frame_1764639833_00472.jpg,0
data/frames/frame_1764639833_00473.jpg,0
data/frames/frame_1764639833_00474.jpg,0
data/frames/frame_1764639833_00475.jpg,0
data/frames/frame_1764639834_00476.jpg,0
data/frames/frame_1764639834_00477.jpg,0
data/frames/frame_1764639834_00478.jpg,0
data/frames/frame_1764639834_00479.jpg,0
data/frames/frame_1764639834_00480.jpg,0
data/frames/frame_1764639835_00481.jpg,0
data/frames/frame_1764639835_00482.jpg,0
data/frames/frame_1764639835_00483.jpg,0
data/frames/frame_1764639835_00484.jpg,0
data/frames/frame_1764639835_00485.jpg,0
data/frames/frame_1764639836_00486.jpg,0
data/frames/frame_1764639836_00487.jpg,0
data/frames/frame_1764639836_00488.jpg,0
data/frames/frame_1764639836_00489.jpg,0
data/frames/frame_1764639836_00490.jpg,0
data/frames/frame_1764639837_00491.jpg,0
data/frames/frame_1764639837_00492.jpg,0
data/frames/frame_1764639837_00493.jpg,0
data/frames/frame_1764639837_00494.jpg,0
data/frames/frame_1764639837_00495.jpg,0
data/frames/frame_1764639837_00496.jpg,0
data/frames/frame_1764639838_00497.jpg,0
data/frames/frame_1764639838_00498.jpg,0
data/frames/frame_1764639838_00499.jpg,0
data/frames/frame_1764639838_00500.jpg,0
data/frames/frame_1764639838_00501.jpg,0
data/frames/frame_1764639839_00502.jpg,0
data/frames/frame_1764639839_00503.jpg,0
data/frames/frame_1764639839_00504.jpg,0
data/frames/frame_1764639839_00505.jpg,0
data/frames/frame_1764639840_00506.jpg,0
data/frames/frame_1764639840_00507.jpg,0
data/frames/frame_1764639840_00508.jpg,0
data/frames/frame_1764639840_00509.jpg,0
data/frames/frame_1764639840_00510.jpg,0
data/frames/frame_1764639841_00511.jpg,0
data/frames/frame_1764639841_00512.jpg,0
data/frames/frame_1764639841_00513.jpg,0
data/frames/frame_1764639841_00514.jpg,0
data/frames/frame_1764639841_00515.jpg,0
data/frames/frame_1764639842_00516.jpg,0
data/frames/frame_1764639842_00517.jpg,0
data/frames/frame_1764639842_00518.jpg,0
data/frames/frame_1764639842_00519.jpg,0
data/frames/frame_1764639842_00520.jpg,0
data/frames/frame_1764639843_00521.jpg,0
data/frames/frame_1764639843_00522.jpg,0
data/frames/frame_1764639843_00523.jpg,0
data/frames/frame_1764639843_00524.jpg,0
data/frames/frame_1764639843_00525.jpg,0
data/frames/frame_1764639844_00526.jpg,0
data/frames/frame_1764639844_00527.jpg,0
data/frames/frame_1764639844_00528.jpg,0
data/frames/frame_1764639844_00529.jpg,0
data/frames/frame_1764639844_00530.jpg,0
data/frames/frame_1764639845_00531.jpg,0
data/frames/frame_1764639845_00532.jpg,0
data/frames/frame_1764639845_00533.jpg,0
data/frames/frame_1764639845_00534.jpg,0
data/frames/frame_1764639845_00535.jpg,0
data/frames/frame_1764639846_00536.jpg,0
data/frames/frame_1764639846_00537.jpg,0
data/frames/frame_1764639846_00538.jpg,0
data/frames/frame_1764639846_00539.jpg,0
data/frames/frame_1764639846_00540.jpg,0
data/frames/frame_1764639846_00541.jpg,0
data/frames/frame_1764639847_00542.jpg,0
data/frames/frame_1764639847_00543.jpg,0
data/frames/frame_1764639847_00544.jpg,0
data/frames/frame_1764639847_00545.jpg,0
data/frames/frame_1764639847_00546.jpg,0
data/frames/frame_1764639848_00547.jpg,0
data/frames/frame_1764639848_00548.jpg,0
data/frames/frame_1764639848_00549.jpg,0
data/frames/frame_1764639848_00550.jpg,0
data/frames/frame_1764639848_00551.jpg,0
data/frames/frame_1764639849_00552.jpg,0
data/frames/frame_1764639849_00553.jpg,0
data/frames/frame_1764639849_00554.jpg,0
data/frames/frame_1764639849_00555.jpg,0
data/frames/frame_1764639849_00556.jpg,0
data/frames/frame_1764639850_00557.jpg,0
data/frames/frame_1764639850_00558.jpg,0
data/frames/frame_1764639850_00559.jpg,0
data/frames/frame_1764639850_00560.jpg,0
data/frames/frame_1764639850_00561.jpg,0
data/frames/frame_1764639851_00562.jpg,0
data/frames/frame_1764639851_00563.jpg,0
data/frames/frame_1764639851_00564.jpg,0
data/frames/frame_1764639851_00565.jpg,0
data/frames/frame_1764639851_00566.jpg,0
data/frames/frame_1764639852_00567.jpg,0
data/frames/frame_1764639852_00568.jpg,0
data/frames/frame_1764639852_00569.jpg,0
data/frames/frame_1764639852_00570.jpg,0
data/frames/frame_1764639852_00571.jpg,0
data/frames/frame_1764639853_00572.jpg,0
data/frames/frame_1764639853_00573.jpg,0
data/frames/frame_1764639853_00574.jpg,0
data/frames/frame_1764639853_00575.jpg,0
data/frames/frame_1764639853_00576.jpg,0
data/frames/frame_1764639854_00577.jpg,0
data/frames/frame_1764639854_00578.jpg,0
data/frames/frame_1764639854_00579.jpg,0
data/frames/frame_1764639854_00580.jpg,0
data/frames/frame_1764639855_00581.jpg,0
data/frames/frame_1764639855_00582.jpg,0
data/frames/frame_1764639855_00583.jpg,0
data/frames/frame_1764639855_00584.jpg,0
data/frames/frame_1764639855_00585.jpg,0
data/frames/frame_1764639855_00586.jpg,0
data/frames/frame_1764639856_00587.jpg,0
data/frames/frame_1764639856_00588.jpg,0
data/frames/frame_1764639856_00589.jpg,0
data/frames/frame_1764639856_00590.jpg,0
data/frames/frame_1764639856_00591.jpg,0
data/frames/frame_1764639857_00592.jpg,0
data/frames/frame_1764639857_00593.jpg,0
data/frames/frame_1764639857_00594.jpg,0
data/frames/frame_1764639857_00595.jpg,0
data/frames/frame_1764639857_00596.jpg,0
data/frames/frame_1764639858_00597.jpg,0
data/frames/frame_1764639858_00598.jpg,0
data/frames/frame_1764639858_00599.jpg,0
data/frames/frame_1764639858_00600.jpg,0
data/frames/frame_1764639859_00601.jpg,0
data/frames/frame_1764639859_00602.jpg,0
data/frames/frame_1764639859_00603.jpg,0
data/frames/frame_1764639859_00604.jpg,0
data/frames/frame_1764639859_00605.jpg,0
data/frames/frame_1764639859_00606.jpg,0
data/frames/frame_1764639860_00607.jpg,0
data/frames/frame_1764639860_00608.jpg,0
data/frames/frame_1764639860_00609.jpg,0
data/frames/frame_1764639860_00610.jpg,0
data/frames/frame_1764639860_00611.jpg,0
data/frames/frame_1764639861_00612.jpg,0
data/frames/frame_1764639861_00613.jpg,0
data/frames/frame_1764639861_00614.jpg,0
data/frames/frame_1764639861_00615.jpg,0
data/frames/frame_1764639861_00616.jpg,0
data/frames/frame_1764639862_00617.jpg,0
data/frames/frame_1764639862_00618.jpg,0
data/frames/frame_1764639862_00619.jpg,0
data/frames/frame_1764639862_00620.jpg,0
data/frames/frame_1764639862_00621.jpg,0
data/frames/frame_1764639863_00622.jpg,0
data/frames/frame_1764639863_00623.jpg,0
data/frames/frame_1764639863_00624.jpg,0
data/frames/frame_1764639863_00625.jpg,0
data/frames/frame_1764639863_00626.jpg,0
data/frames/frame_1764639864_00627.jpg,0
data/frames/frame_1764639864_00628.jpg,0
data/frames/frame_1764639864_00629.jpg,0
data/frames/frame_1764639864_00630.jpg,0
data/frames/frame_1764639864_00631.jpg,0
data/frames/frame_1764639865_00632.jpg,0
data/frames/frame_1764639865_00633.jpg,0
data/frames/frame_1764639865_00634.jpg,0
